University Index,University,Count,Year,Type
7,HGI,2.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,1.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,3.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,1.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,1.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,6.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,3.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,3.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,0.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,6.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,1.0,2022,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,5.0,2022,ylymlaryň kandidaty
2,HYÖU,1.0,2022,ylymlaryň kandidaty
3,HNGU,4.0,2022,ylymlaryň kandidaty
4,TDBGI,3.0,2022,ylymlaryň kandidaty
5,TDLU,8.0,2022,ylymlaryň kandidaty
6,TDBSI,4.0,2022,ylymlaryň kandidaty
7,HGI,2.0,2022,ylymlaryň kandidaty
8,TDMaI,1.0,2022,ylymlaryň kandidaty
9,TDYDI,3.0,2022,ylymlaryň kandidaty
10,TTweII,1.0,2022,ylymlaryň kandidaty
11,TMDDI,1.0,2022,ylymlaryň kandidaty
12,TITU,5.0,2022,ylymlaryň kandidaty
13,TITUKI,3.0,2022,ylymlaryň kandidaty
14,HAA,0.0,2022,ylymlaryň kandidaty
15,TOHU,2.0,2022,ylymlaryň kandidaty
16,TDMI,0.0,2022,ylymlaryň kandidaty
17,TMK,1.0,2022,ylymlaryň kandidaty
18,TDÇA,2.0,2022,ylymlaryň kandidaty
19,SSTDMI,4.0,2022,ylymlaryň kandidaty
20,TDEI,3.0,2022,ylymlaryň kandidaty
21,TOHI,1.0,2022,ylymlaryň kandidaty
1,TDU,1.0,2022,ylymlaryň doktory
2,HYÖU,1.0,2022,ylymlaryň doktory
3,HNGU,1.0,2022,ylymlaryň doktory
4,TDBGI,0.0,2022,ylymlaryň doktory
5,TDLU,3.0,2022,ylymlaryň doktory
6,TDBSI,0.0,2022,ylymlaryň doktory
7,HGI,0.0,2022,ylymlaryň doktory
8,TDMaI,0.0,2022,ylymlaryň doktory
9,TDYDI,0.0,2022,ylymlaryň doktory
10,TTweII,0.0,2022,ylymlaryň doktory
11,TMDDI,0.0,2022,ylymlaryň doktory
12,TITU,1.0,2022,ylymlaryň doktory
13,TITUKI,0.0,2022,ylymlaryň doktory
14,HAA,0.0,2022,ylymlaryň doktory
15,TOHU,1.0,2022,ylymlaryň doktory
16,TDMI,0.0,2022,ylymlaryň doktory
17,TMK,0.0,2022,ylymlaryň doktory
18,TDÇA,0.0,2022,ylymlaryň doktory
19,SSTDMI,1.0,2022,ylymlaryň doktory
20,TDEI,0.0,2022,ylymlaryň doktory
21,TOHI,0.0,2022,ylymlaryň doktory
1,TDU,1.0,2022,dosent
2,HYÖU,0.0,2022,dosent
3,HNGU,0.0,2022,dosent
4,TDBGI,0.0,2022,dosent
5,TDLU,1.0,2022,dosent
6,TDBSI,0.0,2022,dosent
7,HGI,0.0,2022,dosent
8,TDMaI,0.0,2022,dosent
9,TDYDI,0.0,2022,dosent
10,TTweII,0.0,2022,dosent
11,TMDDI,0.0,2022,dosent
12,TITU,0.0,2022,dosent
13,TITUKI,0.0,2022,dosent
14,HAA,0.0,2022,dosent
15,TOHU,0.0,2022,dosent
16,TDMI,0.0,2022,dosent
17,TMK,0.0,2022,dosent
18,TDÇA,0.0,2022,dosent
19,SSTDMI,1.0,2022,dosent
20,TDEI,0.0,2022,dosent
21,TOHI,0.0,2022,dosent
1,TDU,0.0,2022,professor
2,HYÖU,0.0,2022,professor
3,HNGU,0.0,2022,professor
4,TDBGI,0.0,2022,professor
5,TDLU,1.0,2022,professor
6,TDBSI,0.0,2022,professor
7,HGI,0.0,2022,professor
8,TDMaI,0.0,2022,professor
9,TDYDI,0.0,2022,professor
10,TTweII,0.0,2022,professor
11,TMDDI,0.0,2022,professor
12,TITU,0.0,2022,professor
13,TITUKI,0.0,2022,professor
14,HAA,0.0,2022,professor
15,TOHU,0.0,2022,professor
16,TDMI,0.0,2022,professor
17,TMK,0.0,2022,professor
18,TDÇA,0.0,2022,professor
19,SSTDMI,0.0,2022,professor
20,TDEI,0.0,2022,professor
21,TOHI,0.0,2022,professor
1,TDU,7.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,4.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,6.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,2.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,13.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,4.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,3.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,3.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,5.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,1.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,1.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,8.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,3.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,2.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,4.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,6.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,5.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,1.0,2023,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,5.0,2023,ylymlaryň kandidaty
2,HYÖU,2.0,2023,ylymlaryň kandidaty
3,HNGU,5.0,2023,ylymlaryň kandidaty
4,TDBGI,2.0,2023,ylymlaryň kandidaty
5,TDLU,8.0,2023,ylymlaryň kandidaty
6,TDBSI,4.0,2023,ylymlaryň kandidaty
7,HGI,3.0,2023,ylymlaryň kandidaty
8,TDMaI,3.0,2023,ylymlaryň kandidaty
9,TDYDI,3.0,2023,ylymlaryň kandidaty
10,TTweII,1.0,2023,ylymlaryň kandidaty
11,TMDDI,1.0,2023,ylymlaryň kandidaty
12,TITU,7.0,2023,ylymlaryň kandidaty
13,TITUKI,3.0,2023,ylymlaryň kandidaty
14,HAA,2.0,2023,ylymlaryň kandidaty
15,TOHU,4.0,2023,ylymlaryň kandidaty
16,TDMI,2.0,2023,ylymlaryň kandidaty
17,TMK,1.0,2023,ylymlaryň kandidaty
18,TDÇA,1.0,2023,ylymlaryň kandidaty
19,SSTDMI,4.0,2023,ylymlaryň kandidaty
20,TDEI,5.0,2023,ylymlaryň kandidaty
21,TOHI,1.0,2023,ylymlaryň kandidaty
1,TDU,1.0,2023,ylymlaryň doktory
2,HYÖU,1.0,2023,ylymlaryň doktory
3,HNGU,1.0,2023,ylymlaryň doktory
4,TDBGI,0.0,2023,ylymlaryň doktory
5,TDLU,3.0,2023,ylymlaryň doktory
6,TDBSI,0.0,2023,ylymlaryň doktory
7,HGI,0.0,2023,ylymlaryň doktory
8,TDMaI,0.0,2023,ylymlaryň doktory
9,TDYDI,1.0,2023,ylymlaryň doktory
10,TTweII,0.0,2023,ylymlaryň doktory
11,TMDDI,0.0,2023,ylymlaryň doktory
12,TITU,1.0,2023,ylymlaryň doktory
13,TITUKI,0.0,2023,ylymlaryň doktory
14,HAA,0.0,2023,ylymlaryň doktory
15,TOHU,0.0,2023,ylymlaryň doktory
16,TDMI,0.0,2023,ylymlaryň doktory
17,TMK,0.0,2023,ylymlaryň doktory
18,TDÇA,1.0,2023,ylymlaryň doktory
19,SSTDMI,1.0,2023,ylymlaryň doktory
20,TDEI,0.0,2023,ylymlaryň doktory
21,TOHI,0.0,2023,ylymlaryň doktory
1,TDU,1.0,2023,dosent
2,HYÖU,1.0,2023,dosent
3,HNGU,0.0,2023,dosent
4,TDBGI,0.0,2023,dosent
5,TDLU,1.0,2023,dosent
6,TDBSI,0.0,2023,dosent
7,HGI,0.0,2023,dosent
8,TDMaI,0.0,2023,dosent
9,TDYDI,0.0,2023,dosent
10,TTweII,0.0,2023,dosent
11,TMDDI,0.0,2023,dosent
12,TITU,0.0,2023,dosent
13,TITUKI,0.0,2023,dosent
14,HAA,0.0,2023,dosent
15,TOHU,0.0,2023,dosent
16,TDMI,0.0,2023,dosent
17,TMK,0.0,2023,dosent
18,TDÇA,0.0,2023,dosent
19,SSTDMI,1.0,2023,dosent
20,TDEI,0.0,2023,dosent
21,TOHI,0.0,2023,dosent
1,TDU,0.0,2023,professor
2,HYÖU,0.0,2023,professor
3,HNGU,0.0,2023,professor
4,TDBGI,0.0,2023,professor
5,TDLU,1.0,2023,professor
6,TDBSI,0.0,2023,professor
7,HGI,0.0,2023,professor
8,TDMaI,0.0,2023,professor
9,TDYDI,1.0,2023,professor
10,TTweII,0.0,2023,professor
11,TMDDI,0.0,2023,professor
12,TITU,0.0,2023,professor
13,TITUKI,0.0,2023,professor
14,HAA,0.0,2023,professor
15,TOHU,0.0,2023,professor
16,TDMI,0.0,2023,professor
17,TMK,0.0,2023,professor
18,TDÇA,0.0,2023,professor
19,SSTDMI,0.0,2023,professor
20,TDEI,0.0,2023,professor
21,TOHI,0.0,2023,professor
1,TDU,5.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,3.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,4.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,1.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,13.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,3.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,3.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,3.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,5.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,1.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,0.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,8.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,4.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,2.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,4.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,1.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,6.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,5.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,0.0,2024,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,3.0,2024,ylymlaryň kandidaty
2,HYÖU,3.0,2024,ylymlaryň kandidaty
3,HNGU,3.0,2024,ylymlaryň kandidaty
4,TDBGI,1.0,2024,ylymlaryň kandidaty
5,TDLU,8.0,2024,ylymlaryň kandidaty
6,TDBSI,3.0,2024,ylymlaryň kandidaty
7,HGI,3.0,2024,ylymlaryň kandidaty
8,TDMaI,3.0,2024,ylymlaryň kandidaty
9,TDYDI,3.0,2024,ylymlaryň kandidaty
10,TTweII,1.0,2024,ylymlaryň kandidaty
11,TMDDI,0.0,2024,ylymlaryň kandidaty
12,TITU,7.0,2024,ylymlaryň kandidaty
13,TITUKI,4.0,2024,ylymlaryň kandidaty
14,HAA,2.0,2024,ylymlaryň kandidaty
15,TOHU,4.0,2024,ylymlaryň kandidaty
16,TDMI,2.0,2024,ylymlaryň kandidaty
17,TMK,1.0,2024,ylymlaryň kandidaty
18,TDÇA,1.0,2024,ylymlaryň kandidaty
19,SSTDMI,4.0,2024,ylymlaryň kandidaty
20,TDEI,5.0,2024,ylymlaryň kandidaty
21,TOHI,0.0,2024,ylymlaryň kandidaty
1,TDU,1.0,2024,ylymlaryň doktory
2,HYÖU,0.0,2024,ylymlaryň doktory
3,HNGU,1.0,2024,ylymlaryň doktory
4,TDBGI,0.0,2024,ylymlaryň doktory
5,TDLU,3.0,2024,ylymlaryň doktory
6,TDBSI,0.0,2024,ylymlaryň doktory
7,HGI,0.0,2024,ylymlaryň doktory
8,TDMaI,0.0,2024,ylymlaryň doktory
9,TDYDI,1.0,2024,ylymlaryň doktory
10,TTweII,0.0,2024,ylymlaryň doktory
11,TMDDI,0.0,2024,ylymlaryň doktory
12,TITU,1.0,2024,ylymlaryň doktory
13,TITUKI,0.0,2024,ylymlaryň doktory
14,HAA,0.0,2024,ylymlaryň doktory
15,TOHU,0.0,2024,ylymlaryň doktory
16,TDMI,0.0,2024,ylymlaryň doktory
17,TMK,0.0,2024,ylymlaryň doktory
18,TDÇA,1.0,2024,ylymlaryň doktory
19,SSTDMI,1.0,2024,ylymlaryň doktory
20,TDEI,0.0,2024,ylymlaryň doktory
21,TOHI,0.0,2024,ylymlaryň doktory
1,TDU,1.0,2024,dosent
2,HYÖU,0.0,2024,dosent
3,HNGU,0.0,2024,dosent
4,TDBGI,0.0,2024,dosent
5,TDLU,1.0,2024,dosent
6,TDBSI,0.0,2024,dosent
7,HGI,0.0,2024,dosent
8,TDMaI,0.0,2024,dosent
9,TDYDI,0.0,2024,dosent
10,TTweII,0.0,2024,dosent
11,TMDDI,0.0,2024,dosent
12,TITU,0.0,2024,dosent
13,TITUKI,0.0,2024,dosent
14,HAA,0.0,2024,dosent
15,TOHU,0.0,2024,dosent
16,TDMI,0.0,2024,dosent
17,TMK,0.0,2024,dosent
18,TDÇA,0.0,2024,dosent
19,SSTDMI,1.0,2024,dosent
20,TDEI,0.0,2024,dosent
21,TOHI,0.0,2024,dosent
1,TDU,0.0,2024,professor
2,HYÖU,0.0,2024,professor
3,HNGU,0.0,2024,professor
4,TDBGI,0.0,2024,professor
5,TDLU,1.0,2024,professor
6,TDBSI,0.0,2024,professor
7,HGI,0.0,2024,professor
8,TDMaI,0.0,2024,professor
9,TDYDI,1.0,2024,professor
10,TTweII,0.0,2024,professor
11,TMDDI,0.0,2024,professor
12,TITU,0.0,2024,professor
13,TITUKI,0.0,2024,professor
14,HAA,0.0,2024,professor
15,TOHU,0.0,2024,professor
16,TDMI,0.0,2024,professor
17,TMK,0.0,2024,professor
18,TDÇA,0.0,2024,professor
19,SSTDMI,0.0,2024,professor
20,TDEI,0.0,2024,professor
21,TOHI,0.0,2024,professor
